word	raw_frequency	relative_frequency	zipf	number_of_letters	orth_neighbor_size	avg_orth_neighbor_freq	IPA_original	IPA	phon_neighbor_size	avg_phon_neighbor_freq	phonographic_distance
yelping	543	2.566644653710383	3.40936574572044	7	2.1	4.243517541075191	jɛlpɪŋ	jɛlpɪŋ	2.35	4.272151506745663	0.1521748481105907
forklift	543	2.566644653710383	3.40936574572044	8	3.95	3.945146347108196	fɔːɹklɪft	fɔːɹklɪft	3.75	3.916793578789836	0.3583776119490932
putnam	543	2.566644653710383	3.40936574572044	6	2.95	3.7444783560454566	pʌtnɑːm	pʌtnɑːm	3.4	3.7156059503559775	0.2701470807817245
allocated	543	2.566644653710383	3.40936574572044	9	3.2	3.983100993523686	æləkeɪɾᵻd	æləkeɪɾᵻd	3.65	3.876344329947789	0.3015386667771406
esophagus	543	2.566644653710383	3.40936574572044	9	4.8	3.843740348983888	ɪsɑːfəɡəs	ɪsɑːfəɡəs	4.65	3.9776386672696056	0.46769304569288556
inflicting	543	2.566644653710383	3.40936574572044	10	3.15	3.820114126853194	ɪnflɪktɪŋ	ɪnflɪktɪŋ	3.35	3.820073876604725	0.2811269696694794
defected	543	2.566644653710383	3.40936574572044	8	1.9	4.067775882399014	dᵻfɛktᵻd	dᵻfɛktᵻd	2.3	3.936448545366716	0.135427315006779
nessa	543	2.566644653710383	3.40936574572044	5	1.9	3.875507941707864	nɛsə	nɛsə	1.8	4.187256662217262	0.10729025374309736
strudel	543	2.566644653710383	3.40936574572044	7	2.9	4.090039884313898	stɹuːdəl	stɹuːdəl	3.0	4.033207569144409	0.24408403698185166
sultry	543	2.566644653710383	3.40936574572044	6	2.45	4.040896192905135	sʌltɹi	sʌltɹi	2.5	4.031509177156574	0.1848026133629283
reactive	543	2.566644653710383	3.40936574572044	8	2.6	4.283462959943009	ɹɪæktɪv	ɹɪæktɪv	2.55	4.1389332751679175	0.19791040362430878
bouts	543	2.566644653710383	3.40936574572044	5	1.65	4.359441987007492	baʊts	baʊts	1.6	4.286004532000271	0.07877187337864364
populace	543	2.566644653710383	3.40936574572044	8	3.5	4.340201911830571	pɑːpjʊləs	pɑːpjʊləs	3.85	4.0304961681645874	0.3335445166683047
importing	543	2.566644653710383	3.40936574572044	9	2.85	4.027812745076322	ɪmpoːɹɾɪŋ	ɪmpoːɹɾɪŋ	3.15	4.231080064876149	0.24914950546455644
henley	543	2.566644653710383	3.40936574572044	6	1.85	4.001229474288796	hɛnli	hɛnli	1.8	3.969419423160273	0.1038621564435831
punishes	543	2.566644653710383	3.40936574572044	8	2.6	4.137571561431532	pʌnɪʃᵻz	pʌnɪʃᵻz	2.55	3.981371626065074	0.19791040362430878
disband	543	2.566644653710383	3.40936574572044	7	2.75	4.220436636063407	dɪsbænd	dɪsbænd	2.9	4.1881795324843605	0.22811281577454426
pizzeria	543	2.566644653710383	3.40936574572044	8	3.8	3.8484397945491873	piːtsɚɹiə	piːtsɚɹiə	4.4	3.987636543691205	0.38530965194840167
cores	543	2.566644653710383	3.40936574572044	5	1.15	4.072077506677934	koːɹz	koːɹz	1.0	4.01230135270265	0.010373737433784115
cybermen	543	2.566644653710383	3.40936574572044	8	3.55	3.746846146880781	saɪbɚmɛn	saɪbɚmɛn	3.6	3.8268371103091616	0.3227112156725273
portsmouth	543	2.566644653710383	3.40936574572044	10	4.75	3.8494707679196583	poːɹtsməθ	poːɹtsməθ	3.8	3.72616871857311	0.41408314720808903
dol	543	2.566644653710383	3.40936574572044	3	1.0	4.114563486630418	dɑːl	dɑːl	1.0	4.026101229845721	0.0
playtime	543	2.566644653710383	3.40936574572044	8	3.0	4.146090705026252	pleɪtaɪm	pleɪtaɪm	2.9	3.845022956628194	0.2451753398924731
painkiller	543	2.566644653710383	3.40936574572044	10	4.45	4.1509032235419525	peɪŋkɪlɚ	peɪŋkɪlɚ	3.8	3.9924479887153295	0.3945042056246589
cristo	543	2.566644653710383	3.40936574572044	6	2.0	3.8848295793170338	kɹɪstoʊ	kɹɪstoʊ	2.1	3.5155385446677925	0.13117593213418388
dimwit	543	2.566644653710383	3.40936574572044	6	2.75	3.983185793660837	dɪmwɪt	dɪmwɪt	2.65	3.9894894483432015	0.21384760390344465
amenities	543	2.566644653710383	3.40936574572044	9	3.7	3.933100729271872	ɐmɛnᵻɾiz	ɐmɛnᵻɾiz	3.85	3.8898401153149686	0.3472405601515708
wwe	543	2.566644653710383	3.40936574572044	3	1.7	4.161720331744762	dʌbəljuːdʌbəljuːiː	dʌbəljuːdʌbəljuːiː	10.6	3.867605301874262	0.5134614912165015
mvp	543	2.566644653710383	3.40936574572044	3	1.85	4.387689338364605	ɛmviːpiː	ɛmviːpiː	3.25	3.7621877390186937	0.18350443939194463
hardin	543	2.566644653710383	3.40936574572044	6	1.9	3.925944816217456	hɑːɹdɪn	hɑːɹdɪn	1.9	4.0357857639786925	0.11297088649083169
nugent	542	2.56191786797611	3.40856520266998	6	2.7	4.271197343776631	nuːdʒənt	nuːdʒənt	2.9	4.12349601706947	0.22467347463204504
petitions	542	2.56191786797611	3.40856520266998	9	2.8	4.088884529764291	pətɪʃənz	pətɪʃənz	2.6	3.961907431282621	0.21436086706932395
mullen	542	2.56191786797611	3.40856520266998	6	1.8	3.908608732170932	mʌlən	mʌlən	1.85	4.0224202886356055	0.10325130763514152
whaling	542	2.56191786797611	3.40856520266998	7	2.0	3.974093941512146	weɪlɪŋ	weɪlɪŋ	1.3	4.015534500483692	0.08512876871458389
goya	542	2.56191786797611	3.40856520266998	4	1.75	4.10861084356665	ɡɔɪə	ɡɔɪə	1.75	4.098488246875649	0.09415020017446434
coexist	542	2.56191786797611	3.40856520266998	7	2.8	4.197465208007062	koʊɛɡzɪst	koʊɛɡzɪst	4.15	4.202626215908382	0.30083155612597623
cancers	542	2.56191786797611	3.40856520266998	7	1.85	3.952540432102112	kænsɚz	kænsɚz	1.85	4.153696851107557	0.10669763960200172
burners	542	2.56191786797611	3.40856520266998	7	1.9	4.004737437280951	bɜːnɚz	bɜːnɚz	1.85	3.9858683811928737	0.1101339676391726
horus	542	2.56191786797611	3.40856520266998	5	1.8	4.017330413875383	hoːɹəs	hoːɹəs	1.9	3.8571746063248376	0.10607178044183829
wormholes	542	2.56191786797611	3.40856520266998	9	3.7	3.971112964589026	wɜːmhoʊlz	wɜːmhoʊlz	3.95	3.784493782125066	0.35294942246877353
joao	542	2.56191786797611	3.40856520266998	4	1.8	4.08994666894155	dʒoʊoʊ	dʒoʊoʊ	2.0	4.10687434329513	0.11169265131777285
daktari	542	2.56191786797611	3.40856520266998	7	3.1	4.157849695435365	dæktɑːɹɹi	dæktɑːɹɹi	3.8	3.887144320051911	0.30296592520061777
pagans	542	2.56191786797611	3.40856520266998	6	2.45	4.036404752324357	peɪɡənz	peɪɡənz	1.95	3.964172306215836	0.15314171336305402
ballgame	542	2.56191786797611	3.40856520266998	8	3.55	3.9984246403054384	bɔːlɡeɪm	bɔːlɡeɪm	3.55	4.236902521832644	0.31983977450570605
imperfections	542	2.56191786797611	3.40856520266998	13	4.5	3.854879228396863	ɪmpɚfɛkʃənz	ɪmpɚfɛkʃənz	4.2	3.9253321412226647	0.4213853148241393
travesty	542	2.56191786797611	3.40856520266998	8	2.95	4.157955225910108	tɹævəsti	tɹævəsti	3.4	4.1488950892724255	0.2701470807817245
embargo	542	2.56191786797611	3.40856520266998	7	2.85	3.837898459028908	ɛmbɑːɹɡoʊ	ɛmbɑːɹɡoʊ	3.05	3.8706644501837504	0.24349376803576336
daytona	542	2.56191786797611	3.40856520266998	7	2.8	3.858453292470672	deɪtoʊnə	deɪtoʊnə	3.45	3.8059332512863007	0.2624716347793933
redskins	542	2.56191786797611	3.40856520266998	8	3.15	3.946905079934501	ɹɛdskɪnz	ɹɛdskɪnz	3.75	3.892963959992951	0.30367194282678733
protege	542	2.56191786797611	3.40856520266998	7	2.85	4.323535107326189	pɹoʊɾəʒeɪ	pɹoʊɾəʒeɪ	4.7	3.746657825756082	0.3339175479978052
toga	542	2.56191786797611	3.40856520266998	4	1.65	3.640498079872046	toʊɡə	toʊɡə	1.75	3.87610771353088	0.08724002140439224
channeling	542	2.56191786797611	3.40856520266998	10	3.3	4.1807720862979805	tʃænəlɪŋ	tʃænəlɪŋ	2.7	4.031570925176129	0.2536392122163256
servitude	542	2.56191786797611	3.40856520266998	9	3.8	4.221378396010183	sɜːvɪtuːd	sɜːvɪtuːd	3.9	4.069733461052253	0.35691035570231483
gwan	542	2.56191786797611	3.40856520266998	4	1.5	4.302608887424672	ɡwæn	ɡwæn	1.7	4.1994612332266055	0.07400656407815538
clenched	542	2.56191786797611	3.40856520266998	8	2.8	3.874264779827396	klɛntʃt	klɛntʃt	2.7	4.04858698899324	0.2201135714706605
exonerate	542	2.56191786797611	3.40856520266998	9	3.45	4.022847731270093	ɛɡzɑːnɚɹeɪt	ɛɡzɑːnɚɹeɪt	4.6	3.896918421248634	0.3718658478811341
bas	542	2.56191786797611	3.40856520266998	3	1.0	4.23306407534024	bæs	bæs	1.0	4.141701402551396	0.0
ludlow	542	2.56191786797611	3.40856520266998	6	2.95	3.959863359438978	lʌdloʊ	lʌdloʊ	2.95	3.816044282836591	0.2446445483200067
iss	542	2.56191786797611	3.40856520266998	3	1.05	4.090590761777999	ɪs	ɪs	1.0	4.149200566069874	0.0034689779957490516
mathematicians	542	2.56191786797611	3.40856520266998	14	5.95	3.919224827254234	mæθɪmɐtɪʃənz	mæθɪmɐtɪʃənz	5.35	3.834205513190968	0.5850133355697442
calvert	542	2.56191786797611	3.40856520266998	7	2.3	3.8511153194813854	kælvɜːt	kælvɜːt	2.85	3.921890816176886	0.19405206379133982
strengthening	542	2.56191786797611	3.40856520266998	13	5.05	3.987139879911801	stɹɛŋθənɪŋ	stɹɛŋθənɪŋ	3.95	3.885802790160784	0.4425170990791221
kinsey	541	2.557191082241837	3.4077631812381624	6	2.2	3.81413063347359	kɪnsi	kɪnsi	1.8	3.9276718250274536	0.12765401162040263
mos	541	2.557191082241837	3.4077631812381624	3	1.0	4.126838293814655	mɑːs	mɑːs	1.0	3.707926106813782	0.0
quarreling	541	2.557191082241837	3.4077631812381624	10	3.7	3.7146321713461816	kwɔːɹəlɪŋ	kwɔːɹəlɪŋ	3.2	3.9808434520478415	0.3095601862640974
dupe	541	2.557191082241837	3.4077631812381624	4	1.6	4.089317108036491	duːp	duːp	1.0	3.792422344736469	0.040917578401319106
theywere	541	2.557191082241837	3.4077631812381624	8	3.6	4.002203111315042	θeɪwɚ	θeɪwɚ	1.95	3.750722333900587	0.2277692895954454
hacienda	541	2.557191082241837	3.4077631812381624	8	3.75	4.387585721985347	hɑːsɪɛndə	hɑːsɪɛndə	3.9	3.7326378831873503	0.3535081558087934
finalist	541	2.557191082241837	3.4077631812381624	8	2.85	4.124156008447232	faɪnəlɪst	faɪnəlɪst	3.1	4.139040966441179	0.24632465798776437
wetter	541	2.557191082241837	3.4077631812381624	6	1.9	4.116321445256661	wɛɾɚ	wɛɾɚ	1.65	4.161874267307644	0.09871784819152007
economies	541	2.557191082241837	3.4077631812381624	9	3.35	3.999785694843212	ɪkɑːnəmiz	ɪkɑːnəmiz	3.6	3.7532652623436022	0.30905404914540896
setsuko	541	2.557191082241837	3.4077631812381624	7	3.4	3.960251844184633	sɛtsuːkoʊ	sɛtsuːkoʊ	3.8	3.646415548332724	0.32382475184000714
nairobi	541	2.557191082241837	3.4077631812381624	7	3.6	3.788770277863615	naɪɹoʊbi	naɪɹoʊbi	3.35	3.659128958312362	0.3116530698753798
rectal	541	2.557191082241837	3.4077631812381624	6	1.9	4.107122782625792	ɹɛktəl	ɹɛktəl	2.15	3.946172518895973	0.12705523195325932
zou	541	2.557191082241837	3.4077631812381624	3	1.1	3.8887850633317127	zuː	zuː	1.0	3.916206965988127	0.006926855176519928
occupies	541	2.557191082241837	3.4077631812381624	8	3.25	3.951470167628062	ɑːkjʊpaɪz	ɑːkjʊpaɪz	4.1	3.880402983749515	0.33015508325689463
escalation	541	2.557191082241837	3.4077631812381624	10	3.15	3.7573479532660334	ɛskɐleɪʃən	ɛskɐleɪʃən	3.5	3.694016946133582	0.2896249160678518
ani	541	2.557191082241837	3.4077631812381624	3	1.0	4.027235469183057	æni	æni	1.0	3.902777350404351	0.0
respirator	541	2.557191082241837	3.4077631812381624	10	3.65	3.934654096243741	ɹᵻspɪɹeɪɾɚ	ɹᵻspɪɹeɪɾɚ	4.7	3.9250954493859513	0.3915342347170567
crassus	541	2.557191082241837	3.4077631812381624	7	2.6	3.9820462671862193	kɹæsəs	kɹæsəs	2.25	3.953692674852904	0.1806406407395436
directs	541	2.557191082241837	3.4077631812381624	7	2.6	4.224529819645071	dᵻɹɛkts	dᵻɹɛkts	2.45	4.263293725752065	0.19217992391192548
entails	541	2.557191082241837	3.4077631812381624	7	2.4	3.836503281225158	ɛnteɪlz	ɛnteɪlz	2.5	3.866014974102027	0.18136881790287304
lawton	541	2.557191082241837	3.4077631812381624	6	1.95	3.7990392813955984	lɔːtən	lɔːtən	1.75	3.771218683278148	0.10784967274375336
snowden	541	2.557191082241837	3.4077631812381624	7	2.9	3.8377042187802695	snoʊdən	snoʊdən	2.45	4.111852235835653	0.212382171450952
freudian	541	2.557191082241837	3.4077631812381624	8	3.45	4.018943404121497	fɹɔɪdiən	fɹɔɪdiən	3.3	3.896396121509573	0.29866553995552847
arno	541	2.557191082241837	3.4077631812381624	4	1.8	3.906396494034959	ɑːɹnoʊ	ɑːɹnoʊ	1.9	3.747452531009862	0.10607178044183829
embezzled	541	2.557191082241837	3.4077631812381624	9	3.9	3.7720023145513486	ɛmbɛzəld	ɛmbɛzəld	3.85	3.72832738793956	0.36080615620815387
seatbelts	541	2.557191082241837	3.4077631812381624	9	3.75	3.913709293518087	siːtbɛlts	siːtbɛlts	4.35	3.97582623695009	0.3790316896424272
andthat	540	2.552464296507563	3.4069596759545613	7	2.95	3.810219586778575	ændθæt	ændθæt	2.95	3.6793462141477216	0.2446445483200067
skanky	540	2.552464296507563	3.4069596759545613	6	1.9	3.900024594586577	skæŋki	skæŋki	2.0	3.770221010848123	0.11862453240183592
deploying	540	2.552464296507563	3.4069596759545613	9	2.9	4.094811311932697	dᵻplɔɪɪŋ	dᵻplɔɪɪŋ	2.8	3.9784447626489823	0.23264487001811504
facto	540	2.552464296507563	3.4069596759545613	5	1.95	4.172246343997722	fæktoʊ	fæktoʊ	2.3	3.775188267366674	0.13892672255455493
shopper	540	2.552464296507563	3.4069596759545613	7	1.7	4.030498920265325	ʃɑːpɚ	ʃɑːpɚ	1.4	3.799790795234709	0.07078474035962151
pheebs	540	2.552464296507563	3.4069596759545613	6	2.4	3.955873402067348	fiːbz	fiːbz	1.8	4.192936556195851	0.14104074352903617
treads	540	2.552464296507563	3.4069596759545613	6	1.7	4.36916744898409	tɹɛdz	tɹɛdz	1.7	4.263464133357564	0.08787599745071195
backpacks	540	2.552464296507563	3.4069596759545613	9	3.75	3.7960737340833774	bækpæks	bækpæks	3.2	3.833516180043768	0.31287363200452417
brisket	540	2.552464296507563	3.4069596759545613	7	2.65	4.025829706626015	bɹɪskɪt	bɹɪskɪt	2.25	4.033876738765952	0.18399913942805612
francoise	540	2.552464296507563	3.4069596759545613	9	2.95	4.29495129632841	fɹæŋkɔɪs	fɹæŋkɔɪs	2.85	3.869944725102285	0.2389102070599874
aquarius	540	2.552464296507563	3.4069596759545613	8	3.65	3.757359875621988	ɐkwɛɹɪəs	ɐkwɛɹɪəs	3.65	3.89722850190948	0.33236951415038823
biryani	540	2.552464296507563	3.4069596759545613	7	2.9	3.992459716473837	bɪɹɪɑːni	bɪɹɪɑːni	3.35	3.8192108589686176	0.26386779524229326
institutionalized	540	2.552464296507563	3.4069596759545613	17	7.75	3.88919525891252	ɪnstɪtuːʃənəlaɪzd	ɪnstɪtuːʃənəlaɪzd	8.15	3.844568798271548	0.8689932387682943
lebron	540	2.552464296507563	3.4069596759545613	6	2.45	4.152559881925567	lɛbɹɑːn	lɛbɹɑːn	2.85	3.725407057264808	0.20454330313605987
spew	540	2.552464296507563	3.4069596759545613	4	1.7	4.345116073249814	spjuː	spjuː	1.95	3.8303586269727696	0.10192947157364682
counterfeiting	540	2.552464296507563	3.4069596759545613	14	5.6	3.851467165972944	kaʊntɚfɪɾɪŋ	kaʊntɚfɪɾɪŋ	5.1	3.9648859562345935	0.5471966235995923
cayenne	540	2.552464296507563	3.4069596759545613	7	2.9	3.8125059116671	keɪɛn	keɪɛn	1.75	4.170559564693199	0.17087018864677683
fixtures	540	2.552464296507563	3.4069596759545613	8	2.6	4.037535564676817	fɪkstʃɚz	fɪkstʃɚz	2.75	4.015459283883263	0.20929478381941646
knowles	540	2.552464296507563	3.4069596759545613	7	2.85	3.829929476580298	noʊəlz	noʊəlz	1.95	4.001214785294359	0.17960187151192988
wellmaybe	540	2.552464296507563	3.4069596759545613	9	4.45	3.8542307206120014	wɛlmeɪbiː	wɛlmeɪbiː	4.7	3.783675572314957	0.4469743337447574
merritt	540	2.552464296507563	3.4069596759545613	7	2.65	3.7308533461442863	mɛɹɪt	mɛɹɪt	1.8	3.819159078411917	0.15757006940369334
dissuade	540	2.552464296507563	3.4069596759545613	8	3.5	4.338222794067318	dɪsweɪd	dɪsweɪd	2.7	3.927506621592298	0.26681531662789376
abandons	540	2.552464296507563	3.4069596759545613	8	2.85	3.8358810696465566	ɐbændənz	ɐbændənz	2.65	3.891639068979416	0.22062435641349465
infamy	540	2.552464296507563	3.4069596759545613	6	2.85	4.108564170632013	ɪnfəmi	ɪnfəmi	2.8	3.887549759868509	0.229247303337598
carols	540	2.552464296507563	3.4069596759545613	6	1.9	4.042929344185424	kæɹəlz	kæɹəlz	1.7	3.922603822534782	0.10158224397625269
poise	539	2.54773751077329	3.406154681318332	5	1.75	4.693479939356946	pɔɪz	pɔɪz	1.45	4.275651040565297	0.07705052208479034
munchkin	539	2.54773751077329	3.406154681318332	8	3.55	3.9061257097250497	mʌntʃkɪn	mʌntʃkɪn	3.6	3.870586526151405	0.3227112156725273
tribeca	539	2.54773751077329	3.406154681318332	7	2.9	4.039810820248552	tɹaɪbɛkə	tɹaɪbɛkə	3.7	3.866839855069035	0.2833638932138355
trembles	539	2.54773751077329	3.406154681318332	8	2.5	3.739304707223497	tɹɛmbəlz	tɹɛmbəlz	2.45	3.911308269597922	0.18537400460455605
prenatal	539	2.54773751077329	3.406154681318332	8	2.9	3.859904926729556	pɹɪneɪɾəl	pɹɪneɪɾəl	3.65	4.053363908208204	0.2805958765674513
mares	539	2.54773751077329	3.406154681318332	5	1.3	4.169678521257884	mɛɹz	mɛɹz	1.0	3.900359679959308	0.020649448705618356
backgammon	539	2.54773751077329	3.406154681318332	10	4.95	3.8283019208793942	bækɡæmən	bækɡæmən	3.55	3.604837899016056	0.4117546001244045
crixus	539	2.54773751077329	3.406154681318332	6	2.6	3.9817802415784	kɹɪksəs	kɹɪksəs	2.6	3.78397727388955	0.20076600693858704
malia	539	2.54773751077329	3.406154681318332	5	1.4	3.952181360708342	meɪliə	meɪliə	1.75	3.8915838680551857	0.06978243772070557
nome	539	2.54773751077329	3.406154681318332	4	1.35	3.9830307194231054	noʊm	noʊm	1.0	3.8755759002951984	0.024053377271314222
systolic	539	2.54773751077329	3.406154681318332	8	3.8	3.931815799349351	sɪstɑːlɪk	sɪstɑːlɪk	3.75	3.91702006565541	0.3482802357931108
loudmouth	539	2.54773751077329	3.406154681318332	9	4.6	3.6867707853284655	laʊdmaʊθ	laʊdmaʊθ	4.1	4.142093064667647	0.4221395782192177
buries	539	2.54773751077329	3.406154681318332	6	1.9	4.14354007747351	bɛɹiz	bɛɹiz	1.6	4.001922667143879	0.09584645751403965
pursuits	539	2.54773751077329	3.406154681318332	8	3.05	4.026167589595901	pɚsuːts	pɚsuːts	2.6	3.9182035247536193	0.23115579549095566
fairs	539	2.54773751077329	3.406154681318332	5	1.65	4.247832131187161	fɛɹz	fɛɹz	1.0	3.9783231796637097	0.044259984834339704
sauces	539	2.54773751077329	3.406154681318332	6	1.85	4.018363724846017	sɔːsᵻz	sɔːsᵻz	1.9	4.061788725368382	0.10952634738332277
mountaintop	539	2.54773751077329	3.406154681318332	11	4.6	4.148219995167201	maʊntɪntɑːp	maʊntɪntɑːp	5.6	3.9536572933319953	0.5082077556566711
narad	539	2.54773751077329	3.406154681318332	5	1.95	3.9264420380244927	næɹæd	næɹæd	2.25	4.088719348514796	0.13613443046172446
estonia	539	2.54773751077329	3.406154681318332	7	2.85	3.778080886140456	ɛstoʊniə	ɛstoʊniə	3.1	3.984483210635035	0.24632465798776437
specializing	539	2.54773751077329	3.406154681318332	12	4.1	3.9316228392852537	spɛʃəlaɪzɪŋ	spɛʃəlaɪzɪŋ	3.75	3.640059118975298	0.36840445669441224
ghb	539	2.54773751077329	3.406154681318332	3	1.85	4.2378923561193975	dʒiːeɪtʃbiː	dʒiːeɪtʃbiː	4.75	3.727398760009311	0.2609137808259386
wallowing	539	2.54773751077329	3.406154681318332	9	2.7	4.04835402379004	wɔloʊɪŋ	wɔloʊɪŋ	2.55	3.9899448147878553	0.2047105866941236
apprenticeship	539	2.54773751077329	3.406154681318332	14	7.0	4.001259733150286	ɐpɹɛntɪsʃɪp	ɐpɹɛntɪsʃɪp	5.3	3.943241965252387	0.6492568150812698
balthazar	539	2.54773751077329	3.406154681318332	9	4.35	3.816817120553258	bælθæzɑːɹ	bælθæzɑːɹ	4.6	3.789430617605968	0.43444032357592627
rubbers	539	2.54773751077329	3.406154681318332	7	2.45	4.001410623881401	ɹʌbɚz	ɹʌbɚz	1.85	4.099669727774547	0.14729723093918207
bray	539	2.54773751077329	3.406154681318332	4	1.2	4.259154826262989	bɹeɪ	bɹeɪ	1.0	3.98165743383099	0.013809728986132965
cami	539	2.54773751077329	3.406154681318332	4	1.4	4.152687322907395	kɑːmi	kɑːmi	1.0	3.770171754818465	0.0274468159977251
parenthood	539	2.54773751077329	3.406154681318332	10	4.4	3.947985433063235	pɛɹənthʊd	pɛɹənthʊd	4.0	3.999841398228108	0.40300967636153806
imp	539	2.54773751077329	3.406154681318332	3	1.55	4.049658504281238	ɪmp	ɪmp	1.6	3.975363677664385	0.07187099526979294
frakking	538	2.5430107250390166	3.405348191797982	8	2.35	4.104293974682028	fɹækɪŋ	fɹækɪŋ	1.8	3.987601133219015	0.13770789016264756
dovey	538	2.5430107250390166	3.405348191797982	5	1.65	4.100070141231379	dʌvi	dʌvi	1.65	3.8766334082526086	0.08160146574600285
radium	538	2.5430107250390166	3.405348191797982	6	2.25	4.01960180932503	ɹeɪdiəm	ɹeɪdiəm	2.7	3.9655550987567594	0.18220492719475787
abducting	538	2.5430107250390166	3.405348191797982	9	2.9	3.838129710250807	ɐbdʌktɪŋ	ɐbdʌktɪŋ	3.15	3.754129730896276	0.25259883348639534
follies	538	2.5430107250390166	3.405348191797982	7	2.2	3.7597239300546574	fɑːliz	fɑːliz	1.9	3.837927540900968	0.13343231283195595
kandahar	538	2.5430107250390166	3.405348191797982	8	3.9	3.8543680537960014	kændɐhɑːɹ	kændɐhɑːɹ	4.35	3.772159370162482	0.3893958529531386
midsomer	538	2.5430107250390166	3.405348191797982	8	3.75	4.303522660520076	mɪdsəmɚ	mɪdsəmɚ	3.1	4.26374549003724	0.3069713186703626
periscope	538	2.5430107250390166	3.405348191797982	9	3.9	4.203636177186644	pɛɹɪskoʊp	pɛɹɪskoʊp	3.85	3.737236894674772	0.36080615620815387
oncologist	538	2.5430107250390166	3.405348191797982	10	4.2	3.808459985085986	ɑːŋkɑːlədʒɪst	ɑːŋkɑːlədʒɪst	4.65	3.6305979501957473	0.42703307096911847
konrad	538	2.5430107250390166	3.405348191797982	6	2.8	4.134228483747824	kɑːnɹæd	kɑːnɹæd	2.65	4.199879042079308	0.21724041522871873
presbyterian	538	2.5430107250390166	3.405348191797982	12	5.75	3.900312172261528	pɹɛzbɪtɪɹiən	pɹɛzbɪtɪɹiən	5.75	4.003694498529541	0.5953481049305226
riverbank	538	2.5430107250390166	3.405348191797982	9	3.95	3.7526731569013023	ɹɪvɚbæŋk	ɹɪvɚbæŋk	4.4	3.9251149549477296	0.3956693412973006
qualms	538	2.5430107250390166	3.405348191797982	6	2.75	4.098935914924626	kwɑːmz	kwɑːmz	1.9	3.96561508801053	0.17007336799309156
cred	538	2.5430107250390166	3.405348191797982	4	1.55	4.45968167725321	kɹɛd	kɹɛd	1.55	4.208354916904563	0.06905139378189198
yippee	538	2.5430107250390166	3.405348191797982	6	2.4	3.747580636644808	jɪpiː	jɪpiː	2.1	3.783211960050436	0.15848538743543011
hasta	538	2.5430107250390166	3.405348191797982	5	1.7	4.207939858324396	heɪstə	heɪstə	1.85	4.128504199706468	0.09632827908527124
eyelid	538	2.5430107250390166	3.405348191797982	6	2.85	3.9405807958636583	aɪlɪd	aɪlɪd	1.95	4.028232006442519	0.17960187151192988
beckman	538	2.5430107250390166	3.405348191797982	7	2.75	3.804460508041944	bɛkmən	bɛkmən	2.2	3.734419676839912	0.1877648650738282
corabeth	538	2.5430107250390166	3.405348191797982	8	3.7	3.676062417124348	kɔːɹeɪbəθ	kɔːɹeɪbəθ	3.8	3.804950426161567	0.34437753124822656
lovesick	538	2.5430107250390166	3.405348191797982	8	3.65	4.210600734255101	lʌvsɪk	lʌvsɪk	2.9	3.712823325990656	0.28854058676972416
kubrick	538	2.5430107250390166	3.405348191797982	7	2.95	4.000978054971315	kʌbɹɪk	kʌbɹɪk	2.7	4.138701390903437	0.23026153668296434
dogma	538	2.5430107250390166	3.405348191797982	5	2.0	4.123664269425774	dɑːɡmə	dɑːɡmə	1.95	3.904613067077206	0.12267671189936351
gwi	538	2.5430107250390166	3.405348191797982	3	1.85	4.011647890418631	ɡwaɪ	ɡwaɪ	1.7	3.824194442546348	0.09817066772373897
soren	538	2.5430107250390166	3.405348191797982	5	1.75	4.512557565397185	sɔːɹən	sɔːɹən	1.7	3.9618134610540814	0.0913176323536378
malfunctioned	538	2.5430107250390166	3.405348191797982	13	5.1	3.9591036854104495	mælfʌŋkʃənd	mælfʌŋkʃənd	4.75	3.987675253343984	0.49352046239534497
satire	538	2.5430107250390166	3.405348191797982	6	2.0	4.227685219089843	sæɾaɪɚ	sæɾaɪɚ	2.75	3.889896339991119	0.16733530048149337
perfumed	538	2.5430107250390166	3.405348191797982	8	3.05	4.046244053254496	pɜːfjuːmd	pɜːfjuːmd	3.8	3.969700251603306	0.2994587256190354
untrained	538	2.5430107250390166	3.405348191797982	9	2.9	3.881845285312709	ʌntɹeɪnd	ʌntɹeɪnd	2.9	4.016043204067308	0.23837688755340783
snickering	538	2.5430107250390166	3.405348191797982	10	3.35	3.7777476426567858	snɪkɚɹɪŋ	snɪkɚɹɪŋ	2.9	3.847921430134409	0.26869950116537344
seance	537	2.538283939304744	3.4045402018311486	6	1.95	4.236529830841144	seɪɑːns	seɪɑːns	2.8	3.758374302269977	0.16650486784048507
benjy	537	2.538283939304744	3.4045402018311486	5	1.9	4.1811224838894585	bɛndʒi	bɛndʒi	1.95	3.9432062836908175	0.11580105877673745
adonis	537	2.538283939304744	3.4045402018311486	6	2.75	3.9251191375772136	ædənɪs	ædənɪs	2.95	3.9287232644296113	0.23094718978531706
athos	537	2.538283939304744	3.4045402018311486	5	2.0	3.751273828427073	æθoʊz	æθoʊz	1.95	3.843255584241132	0.12267671189936351
limitation	537	2.538283939304744	3.4045402018311486	10	2.65	3.9044351948053766	lɪmɪteɪʃən	lɪmɪteɪʃən	2.65	3.86873861779388	0.20703508942146895
mehra	537	2.538283939304744	3.4045402018311486	5	1.9	3.971070307343672	meɪɹə	meɪɹə	1.7	3.796934546043453	0.10158224397625269
